Geneid,BC12_fliv_G_1.sort.bam,BC12_fliv_G_2.sort.bam,BC12_fliv_J_1.sort.bam,BC12_fliv_J_2.sort.bam,BC12_fliv_K_1.sort.bam,BC12_fliv_K_2.sort.bam,CTRL_fliv_B_1.sort.bam,CTRL_fliv_B_2.sort.bam,CTRL_fliv_D_1.sort.bam,CTRL_fliv_D_2.sort.bam,CTRL_fliv_E_1.sort.bam,CTRL_fliv_E_2.sort.bam,CTRL_fliv_F_1.sort.bam,CTRL_fliv_F_2.sort.bam
Zfp322a,44,85,157,151,31,31,0,0,174,165,57,58,39,38
Gm11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abt1,0,0,135,135,0,0,0,0,94,93,36,36,65,65
C230035I16Rik,42,49,14,10,0,0,58,18,0,0,10,10,20,46
Gm46404,0,0,15,15,0,0,0,0,17,17,0,0,28,28
Btn1a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Btn2a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n-TStga1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H4c8,0,0,20,27,0,0,0,0,28,19,27,27,0,0
H2ac10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm44297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc9,0,0,0,0,0,0,0,0,0,0,0,0,18,18
H3c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H4c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1f3,0,0,17,18,12,12,32,32,0,0,0,0,0,0
H3c6,0,0,1,4,0,0,0,0,3,1,0,0,0,0
H2ac8,0,0,2,0,27,14,0,0,6,1,0,0,0,0
Gm44394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc8,1,0,10,11,0,0,0,0,0,0,0,0,0,0
H2bc7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
H2ac7,0,0,0,0,33,33,0,0,0,0,0,0,0,0
Gm44359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H4c4,0,0,0,0,0,0,0,0,14,14,35,35,0,0
H2bc6,0,0,15,16,0,0,0,0,2,0,0,0,0,0
H1f4,0,0,2,2,0,0,0,0,5,5,0,0,0,0
Gm11398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2ac6,0,0,4,4,0,0,0,0,0,0,0,0,0,0
Gm24991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm44350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc4,146,113,1677,1706,425,449,55,59,2243,2303,141,121,109,109
H1f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H4c3,0,0,5,5,0,0,0,0,12,13,0,0,0,0
Hfe,0,0,549,539,141,143,0,0,451,449,32,32,131,129
Gm11338,0,0,0,0,16,16,75,75,0,0,37,36,0,0
H1f2,107,110,351,350,125,110,27,28,337,334,51,50,78,79
H3c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2ac5-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm44314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2ac4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm44484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930558J22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H4c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H4c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H3c1,0,0,0,0,0,0,0,0,8,8,0,0,0,0
H1f1,0,0,4,4,0,0,0,0,9,9,0,0,0,0
Trim38,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Gm11337,0,0,2,2,18,18,0,0,30,26,0,0,0,0
Slc17a2,204,227,3393,3398,1247,1252,497,496,4288,4266,487,489,418,413
Slc17a3,29,0,2352,2342,466,481,121,121,1063,1058,257,264,206,204
Slc17a1,0,0,189,190,42,44,0,0,217,209,42,34,21,6
Slc17a4,0,0,859,862,166,152,40,39,737,736,90,91,154,141
Snrp1c-ps2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2bc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2ac1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm44344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgn,0,0,0,0,0,0,0,0,0,0,0,0,23,20
Gm11339,0,0,0,0,0,0,0,0,0,0,0,0,27,0
Carmil1,0,0,197,201,14,10,29,29,58,57,27,27,17,8
Gm11343,0,0,0,0,0,0,0,0,0,0,21,21,0,0
Gm11340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL590864.1,0,0,18,18,0,0,0,0,9,9,0,0,0,0
Cmah,0,0,1180,1166,453,455,94,94,875,875,95,95,26,27
Gm11342,0,0,0,0,31,36,0,0,6,6,0,0,0,0
Gm11344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ripor2,35,52,46,44,0,0,0,0,22,22,0,0,42,42
Gm11346,0,0,0,0,0,0,0,0,0,0,29,29,0,0
Armh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gmnn,90,90,181,186,69,69,0,0,267,265,0,0,0,0
BC005537,263,256,3266,3242,887,894,128,111,2852,2813,294,278,587,611
Gm22358,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Acot13,135,137,1778,1769,442,437,72,70,3320,3309,148,164,122,123
Tdp2,0,0,471,468,341,331,0,0,591,589,122,121,0,0
D130043K22Rik,0,0,131,133,58,50,32,26,129,130,0,0,76,76
4932702P03Rik,0,0,5,9,0,0,0,0,8,8,0,0,0,0
Aldh5a1,0,0,502,514,124,124,0,0,373,387,0,0,24,24
9330162012Rik,0,0,69,71,0,0,52,46,52,56,43,43,0,0
Gpld1,0,0,475,493,146,145,0,0,182,176,132,145,75,75
Mrs2,0,0,587,565,82,91,0,0,306,317,71,71,0,0
Gm47605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dcdc2a,49,49,63,63,53,53,23,23,89,89,0,0,57,54
Gm11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nrsn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F830002E08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tpi-rs8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11349,37,46,0,0,0,0,0,0,0,0,0,0,0,0
Gm11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700092E19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11353,2,1,10,9,2,0,0,2,1,0,2,0,1,0
Gm47883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hdgfl1,0,0,0,0,0,0,24,24,0,0,0,0,0,0
4921520N01Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl3a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930511O05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL589679.1,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl6a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl8a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl7b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl7a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl7a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl7d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl7c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl4a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47019,0,0,0,0,0,0,24,39,0,0,0,0,0,7
Prl5a1,0,0,0,0,7,7,0,0,0,0,0,0,14,16
Rps18-ps5,0,0,25,36,8,9,4,2,53,47,2,4,1,0
Gm47172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40841,0,0,2,0,0,0,0,0,0,0,0,0,29,29
2610307P16Rik,0,0,3,3,0,0,0,0,0,0,16,20,0,0
Gm6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11362,0,0,0,0,0,0,59,60,0,0,0,0,0,0
Gm34639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sox4,0,0,47,51,68,68,100,96,90,92,35,47,54,49
A330102I10Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdkal1,78,78,114,121,69,12,0,0,133,142,0,0,0,0
Gm11364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2f3,48,48,113,124,22,22,0,0,82,80,44,45,0,0
Gm11365,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Gm11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47259,41,44,0,0,16,18,0,0,0,0,0,0,0,0
Gm11367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mboat1,0,1,3,4,33,34,24,20,3,3,0,16,49,46
Gm23206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agtr1a,157,158,665,667,282,279,1,1,741,748,118,117,22,22
Gm48161,0,0,0,1,0,0,0,0,1,5,0,0,0,0
Gm11369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uqcrfs1,354,355,4026,4023,1345,1344,336,334,5957,5963,493,493,685,687
4930519D14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusp22,76,76,261,258,0,0,0,0,210,208,59,58,39,39
Gm11370,0,0,0,0,30,30,0,0,0,0,0,0,0,0
Irf4,468,469,11,11,0,0,0,0,1,1,0,0,0,0
Gm29675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exoc2,0,0,183,177,27,27,0,0,107,109,33,33,4,4
Hus1b,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Gm5447,0,0,9,8,0,0,0,0,0,0,0,0,0,0
Gm11371,0,0,0,0,0,0,0,0,0,0,19,18,0,0
Gm48662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930401O12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11373,78,58,0,0,0,0,0,0,0,0,15,3,0,0
G630018N14Rik,0,0,0,0,23,0,0,0,0,0,0,0,0,0
Gm22330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A530084C06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxq1,38,38,136,132,38,33,20,20,159,150,44,44,17,19
Gm11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700018A04Rik,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm27516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxc1,57,55,18,18,40,40,54,59,0,0,40,40,49,49
Gmds,0,0,16,15,0,0,30,0,28,28,0,0,0,0
Gm48883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm35732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A730091E23Rik,0,0,12,12,18,18,0,0,0,0,0,0,0,0
Gm11381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL645799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mylk4,0,0,140,144,0,0,0,0,0,0,1,0,0,0
Gm27342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D930007J09Rik,0,0,1,1,16,16,93,92,0,0,39,39,0,0
Wrnip1,0,0,337,337,156,157,0,0,595,596,70,70,60,60
Serpinb1a,0,0,163,166,35,35,0,0,315,314,9,9,80,70
Serpinb1-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb1c,0,0,25,27,0,0,0,0,0,0,0,0,0,0
Gm11382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6b,0,0,22,23,21,21,83,83,26,26,0,0,19,19
Gm47662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9,0,0,95,92,18,18,0,0,54,54,39,39,28,28
Serpinb9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb1b,0,0,8,8,0,0,0,0,9,9,0,0,0,0
Gm11384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11383,0,0,0,0,24,24,0,0,0,0,0,0,0,0
Serpinb9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9d,0,0,0,0,0,7,0,29,0,0,0,0,0,0
Gm11385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9h,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb9g,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vmn2r-ps94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpinb6a,36,36,167,151,142,146,152,152,219,213,64,64,9,9
1110046J04Rik,0,1,1,1,0,0,0,0,3,3,0,0,0,0
Nqo2,0,0,1183,1186,320,310,25,25,1764,1751,139,147,47,46
Ripk1,42,17,191,196,119,143,56,26,259,260,52,42,55,65
Gm17083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bphl,69,69,2182,2146,461,460,221,221,2473,2488,184,184,122,122
Tubb2a,1,0,722,749,142,143,51,51,522,523,68,68,67,68
4930447K03Rik,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Gm47065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tubb2b,0,0,10,13,0,19,1,0,1,1,0,0,0,0
Gm36500,95,94,0,0,0,0,29,61,0,0,3,16,0,0
Psmg4,0,0,241,241,154,152,0,0,420,421,68,69,62,61
Slc22a23,0,0,1036,1035,298,297,31,31,712,707,8,8,80,80
Gm24530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40909,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Gm36758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47127,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Pxdc1,154,156,1141,1131,394,394,0,0,898,895,160,158,132,132
Gm15908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam50b,0,0,0,0,0,0,0,0,9,9,0,0,0,0
Gm47157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36839,0,0,10,10,10,10,43,43,6,6,0,0,0,0
Prpf4b,0,0,1079,1073,419,419,18,18,973,977,65,65,42,42
Fam217a,0,0,5,5,0,0,0,0,0,0,0,0,0,0
4933417A18Rik,0,0,0,0,0,0,0,0,0,0,0,0,26,26
Gm8245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eci3,0,0,108,110,27,44,0,0,129,130,0,0,33,33
Gm47217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm16984,0,0,22,8,0,0,0,0,37,36,0,0,0,2
Eci2,89,89,1696,1658,528,515,38,38,2565,2537,278,277,244,242
Gm48626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930529N20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700011B04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700019C18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdyl,0,0,47,45,36,36,0,0,36,35,39,38,0,0
Gm22126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpp40,0,0,106,106,0,0,0,0,120,120,0,0,0,0
Gm48746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48756,0,0,0,0,0,0,27,27,0,0,0,0,0,0
Gm30127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp1r3g,0,0,11,11,0,0,0,0,113,114,0,0,0,0
Lyrm4,64,97,136,148,47,47,0,0,192,195,21,21,0,0
Tmed10-ps,0,0,49,65,2,0,0,0,38,49,2,21,0,0
Gm18132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fars2,25,38,258,255,71,81,0,0,375,373,30,30,0,0
Gm48769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm48767,0,0,0,0,0,0,0,0,2,2,0,0,0,0
4933436N17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm46409,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Gm26395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nrn1,74,93,1079,1088,225,255,81,81,587,602,172,123,213,200
Gm30177,0,0,75,39,31,18,0,0,22,26,0,0,0,0
Gm49144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F13a1,0,0,18,18,24,23,0,1,3,3,0,0,0,0
Gm30489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm30600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ly86,0,0,71,74,129,129,0,0,127,125,14,14,24,24
Gm4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29459,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Gm29458,0,0,0,0,9,0,0,0,0,0,0,0,0,0
Gm47731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47732,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Gm47734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lncbate6,0,0,2,2,0,0,0,0,6,6,0,0,0,0
Gm47751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47754,0,0,15,16,22,22,0,0,8,7,0,0,0,0
Gm47753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40915,0,0,0,0,0,0,0,0,3,2,0,0,0,0
Gm40916,0,0,21,19,0,0,0,0,14,13,0,0,0,0
AI463229,374,465,212,207,244,294,839,898,263,258,546,514,328,354
Gm49350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40918,0,0,2,0,0,0,0,0,0,0,0,0,13,24
Gm49351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm31600,0,0,4,3,15,15,0,0,0,0,0,0,0,0
Rreb1,0,0,634,636,111,109,60,61,456,453,136,136,0,0
Gm46411,0,0,2,2,11,8,52,51,5,5,0,0,0,0
Ssr1,354,353,1629,1620,780,783,182,183,1633,1624,388,386,241,243
Cage1,0,0,7,7,0,0,26,25,11,9,0,0,0,0
Riok1,48,47,176,177,39,45,0,0,130,132,0,0,35,35
Gm27387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dsp,39,39,256,251,37,37,0,0,292,289,22,22,0,0
Snrnp48,0,0,407,397,94,105,45,45,458,478,135,123,0,0
Gm47978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47991,0,0,0,0,0,0,0,0,16,16,0,0,0,0
Bmp6,0,0,51,53,23,23,0,0,19,14,13,13,0,0
4930579J19Rik,0,0,0,0,0,0,44,49,0,0,0,0,0,0
Txndc5,0,0,2645,2630,995,1005,174,174,2083,2075,317,317,308,308
Gm47994,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Gm31834,0,0,6,5,0,0,0,0,0,0,0,0,0,0
Gm48056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloc1s5,0,0,268,272,145,167,106,98,288,294,53,52,18,17
Gm47400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eef1e1,92,93,191,191,46,46,67,68,203,202,0,0,37,37
Gm6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm46392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc35b3,0,0,248,252,73,73,18,18,292,289,127,128,0,0
5033403F01Rik,0,0,5,1,0,0,0,0,2,2,0,0,0,0
Gm47348,0,0,5,5,0,0,0,0,5,5,0,0,0,0
Gm3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47352,0,0,5,5,0,0,0,0,0,0,0,0,0,0
Gm32243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm40923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A230103O09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ofcc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm47041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
